Investigation.Type,Event.Date,Injury.Severity,Aircraft.damage,Aircraft.Category,Make,Model,Number.of.Engines,Engine.Type,Purpose.of.flight,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Weather.Condition,Fatality
Accident,2016-10-16,Non-Fatal,Substantial,Airplane,PIPER,PA24,1.0,Reciprocating,Personal,0,0.0,0.0,2.0,VMC,0
Accident,2016-10-16,Non-Fatal,Substantial,Airplane,REIMS,406,,Nill,Nill,0,0.0,0.0,2.0,Nill,0
Accident,2016-10-17,Total.Fatal.Injuries,Substantial,Airplane,CESSNA,F150,,Nill,Nill,1,1.0,0.0,0.0,Nill,1
Accident,2016-10-17,Non-Fatal,Substantial,Airplane,TAYLORCRAFT,BC12 D,1.0,Reciprocating,Instructional,0,2.0,0.0,0.0,VMC,0
Accident,2016-10-17,Non-Fatal,Substantial,Airplane,CESSNA,152,1.0,Reciprocating,Instructional,0,0.0,0.0,1.0,VMC,0
Accident,2016-10-17,Total.Fatal.Injuries,Substantial,Airplane,AEROFAB INC,LAKE LA 250,1.0,Reciprocating,Nill,1,0.0,0.0,0.0,Unk,1
Accident,2016-10-18,Non-Fatal,Substantial,Airplane,AIR TRACTOR INC,AT 502,1.0,Turbo Prop,Aerial Application,0,1.0,0.0,0.0,VMC,0
Accident,2016-10-18,Non-Fatal,Substantial,Airplane,CESSNA,T210L,1.0,Reciprocating,Personal,0,0.0,0.0,2.0,VMC,0
Accident,2016-10-18,Non-Fatal,Substantial,Airplane,STINSON,108,1.0,Reciprocating,Personal,0,0.0,0.0,1.0,VMC,0
Accident,2016-10-19,Non-Fatal,Substantial,Airplane,ERCOUPE,415,1.0,Reciprocating,Personal,0,0.0,2.0,0.0,VMC,0
Accident,2016-10-19,Non-Fatal,Substantial,Airplane,CESSNA,172,1.0,Reciprocating,Personal,0,2.0,0.0,1.0,VMC,0
Accident,2016-10-19,Non-Fatal,Substantial,Airplane,STINSON,108 3,1.0,Reciprocating,Banner Tow,0,1.0,0.0,0.0,VMC,0
Accident,2016-10-19,Non-Fatal,Substantial,Airplane,PIPER,PA 28,1.0,Reciprocating,Personal,0,1.0,0.0,0.0,VMC,0
Incident,2016-10-19,Non-Fatal,Nill,Airplane,BOEING,757,,Nill,Nill,0,0.0,0.0,0.0,Nill,0
Accident,2016-10-20,Non-Fatal,Substantial,Airplane,SMITH,AEROSTAR601,2.0,Reciprocating,Personal,0,0.0,0.0,1.0,VMC,0
Accident,2016-10-20,Non-Fatal,Substantial,Airplane,ZENITH,CH-750,1.0,Reciprocating,Personal,0,0.0,1.0,0.0,VMC,0
Accident,2016-10-20,Non-Fatal,Substantial,Airplane,CESSNA,172,1.0,Reciprocating,Personal,0,0.0,0.0,2.0,VMC,0
Accident,2016-10-20,Non-Fatal,Substantial,Airplane,CESSNA,A185,1.0,Reciprocating,Positioning,0,0.0,0.0,1.0,VMC,0
Accident,2016-10-20,Non-Fatal,Substantial,Airplane,NORTHLAND AVIATION LLC,IVP,1.0,Reciprocating,Business,0,1.0,0.0,0.0,VMC,0
Accident,2016-10-21,Total.Fatal.Injuries,Substantial,Airplane,NANCHANG,CJ6,1.0,Reciprocating,Personal,1,0.0,0.0,2.0,VMC,1
Incident,2016-10-21,Non-Fatal,Nill,Airplane,DOUGLAS,DC 9 83,,Nill,Nill,0,0.0,0.0,0.0,IMC,0
Accident,2016-10-21,Non-Fatal,Substantial,Airplane,CESSNA,305,1.0,Reciprocating,Personal,0,0.0,0.0,1.0,VMC,0
Accident,2016-10-22,Total.Fatal.Injuries,Substantial,Airplane,BEECH,C23,1.0,Reciprocating,Personal,1,0.0,0.0,0.0,VMC,1
Accident,2016-10-22,Non-Fatal,Substantial,Airplane,AERONCA,11AC,1.0,Reciprocating,Personal,0,0.0,0.0,1.0,VMC,0
Accident,2016-10-22,Non-Fatal,Substantial,Airplane,BOEING,A75N1(PT17),1.0,Reciprocating,Personal,0,0.0,0.0,3.0,VMC,0
Accident,2016-10-22,Non-Fatal,Substantial,Airplane,RYAN W Gross,Arion Lighting,1.0,Reciprocating,Personal,0,0.0,0.0,1.0,VMC,0
Accident,2016-10-23,Non-Fatal,Substantial,Airplane,YAKOVLEV,YAK,1.0,Reciprocating,Personal,0,0.0,0.0,1.0,VMC,0
Accident,2016-10-23,Non-Fatal,Substantial,Airplane,MOONEY,M20J,1.0,Reciprocating,Personal,0,0.0,0.0,2.0,VMC,0
Accident,2016-10-23,Non-Fatal,Substantial,Airplane,CESSNA,182Q,1.0,Reciprocating,Personal,0,0.0,1.0,0.0,VMC,0
Accident,2016-10-23,Non-Fatal,Substantial,Airplane,PIPER,PA 20S,1.0,Reciprocating,Ferry,0,0.0,0.0,1.0,VMC,0
Accident,2016-10-23,Non-Fatal,Substantial,Airplane,BEECH,D18S,2.0,Reciprocating,Personal,0,0.0,0.0,1.0,VMC,0
Accident,2016-10-23,Non-Fatal,Substantial,Airplane,CIRRUS,SR22,1.0,Reciprocating,Business,0,0.0,0.0,2.0,VMC,0
Accident,2016-10-24,Non-Fatal,Substantial,Airplane,AVIAT AIRCRAFT INC,A-1C,1.0,Reciprocating,Instructional,0,0.0,0.0,2.0,VMC,0
Accident,2016-10-25,Total.Fatal.Injuries,Destroyed,Airplane,BEECH,A36,1.0,Reciprocating,Personal,1,0.0,0.0,0.0,VMC,1
Accident,2016-10-25,Non-Fatal,Substantial,Airplane,LOCKHEED,Stalker,,Nill,Nill,0,0.0,0.0,0.0,Nill,0
Accident,2016-10-25,Non-Fatal,Substantial,Airplane,BOEING,A75N1 (PT17),1.0,Reciprocating,Personal,0,0.0,0.0,1.0,VMC,0
Accident,2016-10-25,Non-Fatal,Substantial,Airplane,CESSNA,A185,1.0,Reciprocating,Personal,0,0.0,0.0,1.0,VMC,0
Accident,2016-10-25,Total.Fatal.Injuries,Substantial,Airplane,EMBRAER,EMB711,1.0,Reciprocating,Nill,1,0.0,0.0,0.0,VMC,1
Accident,2016-10-25,Non-Fatal,Substantial,Airplane,RAYTHEON AIRCRAFT COMPANY,58,2.0,Reciprocating,Nill,0,0.0,0.0,4.0,VMC,0
Accident,2016-10-26,Total.Fatal.Injuries,Substantial,Airplane,ROE CLEO,WITTMAN TAILWIND W10,,Reciprocating,Personal,1,0.0,0.0,0.0,VMC,1
Accident,2016-10-26,Non-Fatal,Substantial,Airplane,CESSNA,182,1.0,Reciprocating,Personal,0,0.0,0.0,1.0,VMC,0
Incident,2016-10-26,Non-Fatal,Nill,Airplane,AIRBUS,A330 223,2.0,Turbo Fan,Nill,0,0.0,0.0,120.0,Unk,0
Incident,2016-10-27,Non-Fatal,Minor,Airplane,BOEING,737 7L9,2.0,Turbo Fan,Nill,0,0.0,0.0,48.0,IMC,0
Accident,2016-10-27,Non-Fatal,Substantial,Airplane,AIR TRACTOR INC,AT 502B,1.0,Turbo Prop,Aerial Application,0,0.0,1.0,0.0,VMC,0
Accident,2016-10-27,Non-Fatal,Substantial,Airplane,PIPER,PA 28-236,1.0,Reciprocating,Personal,0,0.0,0.0,4.0,VMC,0
Accident,2016-10-27,Total.Fatal.Injuries,Substantial,Airplane,MOONEY AIRCRAFT CORP.,M20K,1.0,Reciprocating,Personal,1,0.0,0.0,0.0,Nill,1
Incident,2016-10-27,Non-Fatal,Minor,Airplane,CESSNA,500,,Nill,Nill,0,0.0,0.0,9.0,Nill,0
Accident,2016-10-28,Non-Fatal,Substantial,Airplane,BOEING,767,2.0,Turbo Fan,Nill,0,20.0,1.0,149.0,VMC,0
Accident,2016-10-28,Non-Fatal,Substantial,Airplane,KOLB,FIRE FLY,1.0,Reciprocating,Personal,0,2.0,0.0,0.0,VMC,0
Accident,2016-10-28,Non-Fatal,Substantial,Airplane,MCDONNELL DOUGLAS,MD 10-10F,3.0,Turbo Fan,Nill,0,0.0,0.0,2.0,VMC,0
Accident,2016-10-28,Total.Fatal.Injuries,Destroyed,Airplane,AVIAT AIRCRAFT INC,A-1C-180,1.0,Reciprocating,Personal,1,0.0,0.0,0.0,VMC,1
Accident,2016-10-28,Non-Fatal,Substantial,Airplane,CIRRUS DESIGN CORP,SR22,1.0,Reciprocating,Personal,0,0.0,0.0,1.0,VMC,0
Accident,2016-10-29,Total.Fatal.Injuries,Substantial,Airplane,CESSNA,172,1.0,Reciprocating,Personal,1,0.0,0.0,0.0,VMC,1
Accident,2016-10-29,Non-Fatal,Substantial,Airplane,HADDOW WILLIAM H,PITTS SPECIAL S 1,1.0,Reciprocating,Personal,0,1.0,0.0,0.0,VMC,0
Accident,2016-10-29,Total.Fatal.Injuries,Substantial,Airplane,FAIRCHILD HELI-PORTER,PILATUS PC-6,1.0,Turbo Prop,Personal,1,0.0,0.0,0.0,Unk,1
Accident,2016-10-29,Non-Fatal,Substantial,Airplane,NORTH AMERICAN,TB 25N,2.0,Reciprocating,Air Race show,0,0.0,0.0,9.0,VMC,0
Accident,2016-10-29,Non-Fatal,Substantial,Airplane,CESSNA,R182,1.0,Reciprocating,Instructional,0,0.0,0.0,1.0,VMC,0
Accident,2016-10-30,Non-Fatal,Substantial,Airplane,BEECH,100,2.0,Turbo Prop,Personal,0,0.0,0.0,10.0,VMC,0
Accident,2016-10-31,Non-Fatal,Substantial,Airplane,DIAMOND AIRCRAFT IND INC,DA 20,1.0,Reciprocating,Personal,0,1.0,0.0,0.0,VMC,0
Accident,2016-10-31,Non-Fatal,Substantial,Airplane,CESSNA,TR182,1.0,Reciprocating,Personal,0,0.0,0.0,1.0,VMC,0
Accident,2016-10-31,Non-Fatal,Substantial,Airplane,PIPER,PA32,1.0,Reciprocating,Personal,0,0.0,0.0,1.0,VMC,0
Accident,2016-10-31,Non-Fatal,Substantial,Airplane,CIRRUS DESIGN CORP,SR22,1.0,Reciprocating,Business,0,0.0,0.0,2.0,VMC,0
Accident,2016-11-01,Non-Fatal,Substantial,Airplane,HAWKER BEECHCRAFT CORP,G58,2.0,Reciprocating,Personal,0,0.0,0.0,1.0,VMC,0
Accident,2016-11-02,Non-Fatal,Substantial,Airplane,AVIAT AIRCRAFT INC,A 1B,1.0,Reciprocating,Banner Tow,0,0.0,0.0,1.0,VMC,0
Accident,2016-11-04,Non-Fatal,Substantial,Airplane,HARING CLAY,RV6,1.0,Reciprocating,Personal,0,2.0,0.0,0.0,VMC,0
Accident,2016-11-04,Non-Fatal,Substantial,Airplane,CESSNA,172,1.0,Reciprocating,Instructional,0,0.0,0.0,1.0,VMC,0
Accident,2016-11-05,Total.Fatal.Injuries,Destroyed,Airplane,STAMPER,RV-10,1.0,Reciprocating,Flight Test,1,0.0,0.0,0.0,VMC,1
Accident,2016-11-05,Non-Fatal,Substantial,Airplane,BEECH,76,2.0,Reciprocating,Instructional,0,0.0,0.0,2.0,VMC,0
Accident,2016-11-05,Non-Fatal,Substantial,Airplane,BEECH,58TC,2.0,Reciprocating,Personal,0,0.0,0.0,3.0,VMC,0
Accident,2016-11-05,Total.Fatal.Injuries,Destroyed,Airplane,AIR TRACTOR,AT502,,Nill,Nill,1,0.0,0.0,0.0,Nill,1
Accident,2016-11-05,Non-Fatal,Substantial,Airplane,PIPER,PA28R,1.0,Reciprocating,Personal,0,0.0,0.0,1.0,VMC,0
Accident,2016-11-06,Non-Fatal,Substantial,Airplane,STINSON,L 5,1.0,Reciprocating,Personal,0,2.0,0.0,0.0,VMC,0
Accident,2016-11-06,Non-Fatal,Destroyed,Airplane,JOHNSON KENNETH R,STOL CH 801,1.0,Reciprocating,Personal,0,1.0,0.0,0.0,VMC,0
Accident,2016-11-07,Non-Fatal,Substantial,Airplane,PIPER,PA18,1.0,Reciprocating,Personal,0,0.0,0.0,1.0,VMC,0
Accident,2016-11-07,Non-Fatal,Substantial,Airplane,CESSNA,172,1.0,Reciprocating,Personal,0,0.0,0.0,3.0,VMC,0
Accident,2016-11-08,Non-Fatal,Substantial,Airplane,PIPER,PA 24-250,1.0,Reciprocating,Personal,0,0.0,0.0,2.0,VMC,0
Accident,2016-11-08,Non-Fatal,Substantial,Airplane,CESSNA,177,1.0,Reciprocating,Personal,0,0.0,0.0,1.0,VMC,0
Accident,2016-11-08,Non-Fatal,Substantial,Airplane,AERONCA,L 3B,1.0,Reciprocating,Personal,0,0.0,0.0,2.0,VMC,0
Accident,2016-11-08,Non-Fatal,Substantial,Airplane,CESSNA,172,1.0,Reciprocating,Instructional,0,0.0,0.0,1.0,VMC,0
Accident,2016-11-08,Non-Fatal,Substantial,Airplane,CESSNA,172,1.0,Reciprocating,Nill,0,0.0,0.0,1.0,VMC,0
Accident,2016-11-08,Non-Fatal,Nill,Airplane,CESSNA,210,,Reciprocating,Nill,0,2.0,0.0,0.0,Nill,0
Accident,2016-11-09,Total.Fatal.Injuries,Destroyed,Airplane,QUAD CITY,CHALLENGER,1.0,Reciprocating,Instructional,1,0.0,0.0,0.0,VMC,1
Accident,2016-11-09,Non-Fatal,Destroyed,Airplane,BEECH,36,1.0,Reciprocating,Personal,0,0.0,2.0,0.0,VMC,0
Incident,2016-11-09,Non-Fatal,Minor,Airplane,BOEING,737-476,,Nill,Nill,0,0.0,0.0,0.0,Nill,0
Incident,2016-11-09,Non-Fatal,Nill,Airplane,BOEING,737,,Nill,Nill,0,0.0,0.0,0.0,Nill,0
Accident,2016-11-10,Non-Fatal,Substantial,Airplane,GRUMMAN AMERICAN AVN. CORP.,AA 1C,1.0,Reciprocating,Personal,0,0.0,0.0,2.0,VMC,0
Accident,2016-11-10,Total.Fatal.Injuries,Substantial,Airplane,NORTH AMERICAN,NAVION,1.0,Reciprocating,Ferry,1,0.0,0.0,0.0,VMC,1
Accident,2016-11-10,Non-Fatal,Substantial,Airplane,CESSNA,172,1.0,Reciprocating,Personal,0,0.0,0.0,1.0,VMC,0
Accident,2016-11-10,Non-Fatal,Substantial,Airplane,MAULE,MX7,1.0,Reciprocating,Personal,0,0.0,0.0,1.0,VMC,0
Accident,2016-11-10,Non-Fatal,Substantial,Airplane,CESSNA,150,1.0,Reciprocating,Personal,0,0.0,0.0,2.0,VMC,0
Accident,2016-11-10,Total.Fatal.Injuries,Destroyed,Airplane,CESSNA,172N,1.0,Reciprocating,Instructional,1,0.0,0.0,0.0,Nill,1
Accident,2016-11-10,Non-Fatal,Nill,Airplane,BOEING,767,,Nill,Nill,0,0.0,0.0,0.0,Nill,0
Accident,2016-11-10,Non-Fatal,Substantial,Airplane,CARTER RICHARD L,BUDDY BABY LAKES,1.0,Reciprocating,Personal,0,0.0,0.0,1.0,VMC,0
Accident,2016-11-11,Non-Fatal,Substantial,Airplane,PIPER,PA 28R,1.0,Reciprocating,Personal,0,0.0,0.0,2.0,VMC,0
Accident,2016-11-12,Non-Fatal,Substantial,Airplane,WEATHERLY AVIATION CO INC,620B,1.0,Reciprocating,Aerial Application,0,0.0,0.0,1.0,VMC,0
Accident,2016-11-12,Non-Fatal,Substantial,Airplane,PIPER,PA32R,1.0,Reciprocating,Public Aircraft - State,0,1.0,0.0,0.0,VMC,0
Accident,2016-11-12,Non-Fatal,Substantial,Airplane,CESSNA,A185,1.0,Reciprocating,Personal,0,0.0,0.0,2.0,VMC,0
Accident,2016-11-12,Non-Fatal,Substantial,Airplane,PIPER,PA 28-235,1.0,Reciprocating,Instructional,0,0.0,0.0,2.0,VMC,0
Accident,2016-11-12,Non-Fatal,Substantial,Airplane,LUSCOMBE,8,1.0,Reciprocating,Personal,0,0.0,0.0,1.0,VMC,0
Accident,2016-11-13,Non-Fatal,Substantial,Airplane,CESSNA,152,1.0,Reciprocating,Instructional,0,0.0,0.0,2.0,VMC,0
Accident,2016-11-13,Non-Fatal,Substantial,Airplane,CESSNA,P210N,1.0,Reciprocating,Personal,0,1.0,1.0,0.0,VMC,0
Accident,2016-11-13,Non-Fatal,Substantial,Airplane,FLIGHT DESIGN GMBH,CTSW,1.0,Reciprocating,Personal,0,0.0,0.0,1.0,VMC,0
Accident,2016-11-14,Non-Fatal,Substantial,Airplane,BEECH,95B55,2.0,Reciprocating,Instructional,0,0.0,0.0,2.0,VMC,0
Incident,2016-11-14,Non-Fatal,Minor,Airplane,BOMBARDIER,BD 100-1A10,2.0,Nill,Nill,0,0.0,0.0,2.0,VMC,0
Accident,2016-11-14,Non-Fatal,Substantial,Airplane,CESSNA,120,1.0,Reciprocating,Personal,0,0.0,0.0,2.0,VMC,0
Incident,2016-11-15,Non-Fatal,Nill,Airplane,BOMBARDIER,BD700 1A11,,Nill,Nill,0,0.0,0.0,0.0,Nill,0
Accident,2016-11-16,Non-Fatal,Substantial,Airplane,LOOFBOURROW JOHN W,RUTAN DEFIANT,2.0,Reciprocating,Personal,0,0.0,0.0,1.0,VMC,0
Accident,2016-11-16,Non-Fatal,Substantial,Airplane,Cessna,208,1.0,Nill,Nill,0,0.0,0.0,0.0,Nill,0
Accident,2016-11-17,Total.Fatal.Injuries,Destroyed,Airplane,CURTISS,JN4,1.0,Reciprocating,Personal,1,0.0,0.0,0.0,VMC,1
Accident,2016-11-17,Non-Fatal,Substantial,Airplane,CESSNA,172,1.0,Reciprocating,Instructional,0,0.0,0.0,2.0,VMC,0
Accident,2016-11-18,Total.Fatal.Injuries,Substantial,Airplane,CESSNA,172N,1.0,Reciprocating,Personal,1,0.0,1.0,0.0,VMC,1
Accident,2016-11-18,Non-Fatal,Substantial,Airplane,BEECH,A36,1.0,Reciprocating,Aerial Observation,0,2.0,0.0,0.0,VMC,0
Accident,2016-11-19,Total.Fatal.Injuries,Destroyed,Airplane,PIPER,PA 31T,2.0,Turbo Prop,Nill,1,0.0,0.0,0.0,VMC,1
Accident,2016-11-19,Non-Fatal,Substantial,Airplane,NORTHWING,NAVAJO,1.0,Reciprocating,Personal,0,0.0,1.0,0.0,VMC,0
Accident,2016-11-19,Non-Fatal,Substantial,Airplane,CESSNA,172,1.0,Reciprocating,Instructional,0,0.0,0.0,1.0,VMC,0
Accident,2016-11-20,Total.Fatal.Injuries,Substantial,Airplane,RYAN,NAVION,1.0,Reciprocating,Personal,1,0.0,0.0,0.0,VMC,1
Accident,2016-11-20,Non-Fatal,Substantial,Airplane,CESSNA,172,1.0,Reciprocating,Personal,0,0.0,0.0,1.0,VMC,0
Accident,2016-11-21,Total.Fatal.Injuries,Destroyed,Airplane,AIR TRACTOR,AT802,,Nill,Nill,1,0.0,0.0,0.0,Nill,1
Accident,2016-11-21,Non-Fatal,Minor,Airplane,PIPER,PA 32R-300,1.0,Reciprocating,Nill,0,0.0,1.0,3.0,VMC,0
Accident,2016-11-21,Non-Fatal,Nill,Airplane,BOEING,717 200,2.0,Turbo Fan,Nill,0,0.0,1.0,109.0,VMC,0
Accident,2016-11-22,Total.Fatal.Injuries,Substantial,Airplane,PIPER,PA 28-181,1.0,Reciprocating,Personal,1,0.0,0.0,0.0,VMC,1
Accident,2016-11-22,Non-Fatal,Substantial,Airplane,BROUSSARD,BROUSSARD MH 1521,1.0,Reciprocating,Personal,0,1.0,0.0,0.0,VMC,0
Accident,2016-11-22,Non-Fatal,Substantial,Airplane,CURTISS WRIGHT,TRAVEL AIR 4000,1.0,Reciprocating,Business,0,0.0,0.0,5.0,VMC,0
Accident,2016-11-22,Non-Fatal,Substantial,Airplane,LANCAIR COMPANY,LC41 550FG,1.0,Reciprocating,Personal,0,0.0,0.0,1.0,VMC,0
Accident,2016-11-22,Non-Fatal,Substantial,Airplane,CIRRUS DESIGN CORP,SR22,1.0,Reciprocating,Personal,0,0.0,0.0,2.0,VMC,0
Accident,2016-11-22,Non-Fatal,Substantial,Airplane,PIPER,PA-18,1.0,Reciprocating,Aerial Observation,0,0.0,0.0,2.0,VMC,0
Accident,2016-11-22,Non-Fatal,Substantial,Airplane,HUNDLEY MICHAEL J,VANS RV8,1.0,Reciprocating,Personal,0,0.0,0.0,2.0,VMC,0
Accident,2016-11-23,Total.Fatal.Injuries,Substantial,Airplane,AYRES,S2R,1.0,Turbo Prop,Nill,1,0.0,0.0,0.0,VMC,1
Accident,2016-11-23,Non-Fatal,Substantial,Airplane,PIPER,PA28,1.0,Reciprocating,Instructional,0,0.0,0.0,2.0,VMC,0
Accident,2016-11-23,Total.Fatal.Injuries,Substantial,Airplane,CESSNA,TU206,1.0,Reciprocating,Nill,1,0.0,1.0,3.0,VMC,1
Accident,2016-11-23,Non-Fatal,Substantial,Airplane,BEECH,200,2.0,Turbo Prop,Nill,0,3.0,0.0,4.0,IMC,0
Accident,2016-11-23,Non-Fatal,Substantial,Airplane,CESSNA,182P,1.0,Reciprocating,Personal,0,1.0,1.0,0.0,VMC,0
Accident,2016-11-23,Non-Fatal,Substantial,Airplane,AMERICAN LEGEND AIRCRAFT CO,AL3,1.0,Reciprocating,Instructional,0,0.0,0.0,2.0,VMC,0
Accident,2016-11-24,Total.Fatal.Injuries,Substantial,Airplane,EMBRAER,EMB710,,Nill,Nill,1,0.0,3.0,0.0,Unk,1
Accident,2016-11-24,Non-Fatal,Substantial,Airplane,CESSNA,182A,1.0,Reciprocating,Personal,0,0.0,0.0,4.0,VMC,0
Accident,2016-11-25,Total.Fatal.Injuries,Substantial,Airplane,BELLANCA,7GCAA,,Reciprocating,Personal,1,0.0,1.0,0.0,VMC,1
Accident,2016-11-25,Non-Fatal,Substantial,Airplane,AIRBORNE EXTREME LLC,SQ-12,1.0,Reciprocating,Personal,0,0.0,0.0,3.0,VMC,0
Incident,2016-11-27,Non-Fatal,Nill,Airplane,Boeing Commercial Airplane Gro,B787-9,2.0,Turbo Fan,Nill,0,0.0,0.0,0.0,Nill,0
Accident,2016-11-27,Non-Fatal,Substantial,Airplane,PIPER,PA28,1.0,Reciprocating,Instructional,0,0.0,0.0,1.0,VMC,0
Accident,2016-11-28,Non-Fatal,Destroyed,Airplane,BAE,AVRO146RJ,,Nill,Nill,0,0.0,0.0,0.0,Nill,0
Incident,2016-11-29,Non-Fatal,Minor,Airplane,CESSNA,560,2.0,Turbo Fan,Personal,0,0.0,0.0,1.0,VMC,0
Incident,2016-11-29,Non-Fatal,Nill,Airplane,BOMBARDIER INC,CL 600 2C10,2.0,Turbo Fan,Nill,0,0.0,0.0,73.0,Unk,0
Accident,2016-11-29,Non-Fatal,Substantial,Airplane,BOEING,767-319ER,2.0,Turbo Fan,Nill,0,0.0,0.0,4.0,Nill,0
Accident,2016-12-01,Total.Fatal.Injuries,Destroyed,Airplane,CESSNA,340,2.0,Reciprocating,Other Work Use,1,0.0,0.0,0.0,VMC,1
Accident,2016-12-01,Non-Fatal,Substantial,Airplane,AERO COMMANDER,690,2.0,Turbo Prop,Positioning,0,0.0,0.0,1.0,VMC,0
Accident,2016-12-02,Total.Fatal.Injuries,Destroyed,Airplane,Gordon,PEGAZAIR P 100,1.0,Reciprocating,Personal,1,0.0,0.0,0.0,VMC,1
Accident,2016-12-02,Non-Fatal,Substantial,Airplane,PIPER,PA 28,1.0,Reciprocating,Personal,0,0.0,0.0,2.0,VMC,0
Accident,2016-12-02,Non-Fatal,Substantial,Airplane,DIAMOND AIRCRAFT IND INC,DA-20,1.0,Reciprocating,Instructional,0,0.0,0.0,1.0,VMC,0
Accident,2016-12-02,Non-Fatal,Substantial,Airplane,PIPER,PA46,1.0,Turbo Prop,Instructional,0,0.0,0.0,2.0,VMC,0
Incident,2016-12-02,Non-Fatal,Nill,Airplane,BOEING,737,,Nill,Nill,0,0.0,0.0,200.0,Nill,0
Accident,2016-12-03,Non-Fatal,Substantial,Airplane,ARION AIRCRAFT LLC,LIGHTNING LS-1,1.0,Reciprocating,Personal,0,0.0,0.0,2.0,VMC,0
Accident,2016-12-04,Non-Fatal,Substantial,Airplane,JACK FEHLING,CELEBRITY,1.0,Reciprocating,Personal,0,0.0,0.0,1.0,VMC,0
Incident,2016-12-04,Non-Fatal,Minor,Airplane,EMBRAER,ERJ170 200LR,2.0,Turbo Fan,Nill,0,1.0,0.0,54.0,VMC,0
Accident,2016-12-04,Non-Fatal,Substantial,Airplane,HOSKINS LONNIE F,VELOCITY XL RG,1.0,Reciprocating,Personal,0,1.0,0.0,0.0,VMC,0
Accident,2016-12-04,Total.Fatal.Injuries,Destroyed,Airplane,BEECH,E 90,,Nill,Nill,1,0.0,0.0,0.0,Nill,1
Accident,2016-12-04,Non-Fatal,Nill,Airplane,BOEING,777,,Nill,Nill,0,0.0,5.0,351.0,Nill,0
Accident,2016-12-05,Non-Fatal,Substantial,Airplane,CESSNA,Citation 500,2.0,Turbo Fan,Business,0,0.0,0.0,1.0,VMC,0
Accident,2016-12-05,Non-Fatal,Substantial,Airplane,PIPER,PA 31T,2.0,Turbo Prop,Personal,0,0.0,0.0,2.0,IMC,0
Accident,2016-12-05,Non-Fatal,Substantial,Airplane,CESSNA,170,1.0,Reciprocating,Personal,0,0.0,0.0,1.0,VMC,0
Accident,2016-12-05,Non-Fatal,Substantial,Airplane,CESSNA,550,2.0,Turbo Fan,Positioning,0,0.0,0.0,1.0,VMC,0
Accident,2016-12-06,Total.Fatal.Injuries,Destroyed,Airplane,FAIRCHILD,SA227,2.0,Turbo Prop,Nill,1,0.0,0.0,0.0,IMC,1
Incident,2016-12-06,Non-Fatal,Minor,Airplane,BOEING,737,,Nill,Nill,0,0.0,0.0,0.0,Nill,0
Accident,2016-12-07,Non-Fatal,Destroyed,Airplane,ATR,ATR42,,Nill,Nill,0,0.0,0.0,0.0,Nill,0
Accident,2016-12-07,Total.Fatal.Injuries,Substantial,Airplane,BELLANCA,7GCBC,1.0,Reciprocating,Personal,1,0.0,0.0,0.0,VMC,1
Accident,2016-12-07,Total.Fatal.Injuries,Substantial,Airplane,CUB CRAFTERS,PA18,1.0,Reciprocating,Public Aircraft - Federal,1,0.0,1.0,0.0,VMC,1
Accident,2016-12-07,Total.Fatal.Injuries,Destroyed,Airplane,PIPER,PA-34-200T,2.0,Reciprocating,Nill,1,0.0,0.0,0.0,Nill,1
Accident,2016-12-07,Total.Fatal.Injuries,Substantial,Airplane,PIPER,PA 28-180,1.0,Reciprocating,Personal,1,0.0,0.0,0.0,VMC,1
Accident,2016-12-07,Non-Fatal,Substantial,Airplane,PIPER,PA 34,2.0,Reciprocating,Instructional,0,0.0,0.0,2.0,VMC,0
Accident,2016-12-07,Total.Fatal.Injuries,Destroyed,Airplane,NEIVA,EMB-721D,1.0,Reciprocating,Personal,1,0.0,0.0,0.0,VMC,1
Accident,2016-12-08,Non-Fatal,Substantial,Airplane,CESSNA,350,,Reciprocating,Flight Test,0,0.0,0.0,2.0,Nill,0
Accident,2016-12-08,Non-Fatal,Substantial,Airplane,SCHAUER WILLIAM A JR,STARDUSTER TOO SA300,1.0,Reciprocating,Personal,0,0.0,0.0,2.0,VMC,0
Accident,2016-12-10,Total.Fatal.Injuries,Destroyed,Airplane,AIRCRAFT MFG & DESIGN LLC,CH601XL SLSA,1.0,Reciprocating,Personal,1,0.0,0.0,0.0,VMC,1
Accident,2016-12-10,Non-Fatal,Substantial,Airplane,MATHIAS LINDA B,LIGHTNING,1.0,Reciprocating,Personal,0,1.0,1.0,0.0,VMC,0
Accident,2016-12-10,Total.Fatal.Injuries,Nill,Airplane,GRUMMAN,AA1,,Nill,Nill,1,0.0,0.0,0.0,Nill,1
Accident,2016-12-11,Non-Fatal,Substantial,Airplane,BEECH,A23 24,1.0,Reciprocating,Personal,0,0.0,0.0,1.0,VMC,0
Accident,2016-12-11,Non-Fatal,Substantial,Airplane,BEECH,A36,1.0,Reciprocating,Personal,0,0.0,0.0,2.0,VMC,0
Accident,2016-12-11,Non-Fatal,Substantial,Airplane,CESSNA,195,1.0,Reciprocating,Personal,0,0.0,0.0,3.0,VMC,0
Accident,2016-12-11,Total.Fatal.Injuries,Substantial,Airplane,PIPER,PA38,,Nill,Nill,1,0.0,0.0,0.0,Nill,1
